,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0001025,0.023114681379378523,2.3795139647907693,0.3263806993337104,4.432647230247828,12,abnormal sympathetic neuron morphology,brain
MP:0001045,0.023114681379378523,2.3795139647907693,0.3263806993337104,4.432647230247828,12,abnormal enteric ganglia morphology,brain
MP:0014375,0.023114681379378523,2.3795139647907693,0.3263806993337104,4.432647230247828,12,increased miniature excitatory postsynaptic current frequency,brain
MP:0003246,0.023114681379378523,2.3795139647907693,0.3263806993337104,4.432647230247828,12,loss of GABAergic neurons,brain
MP:0011451,0.028090991098776007,2.292448969935654,0.24641518331157997,4.338482756559728,13,increased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0010387,0.03354098710558403,2.212352641521603,0.17234540353884142,4.252359879504365,14,abnormal Bergmann glial cell morphology,brain
MP:0009823,0.03354098710558403,2.212352641521603,0.17234540353884142,4.252359879504365,14,abnormal sphingomyelin level,brain
MP:0002912,0.036020801011158864,1.2394525145206163,0.08082661270313007,2.3980784163381026,107,abnormal excitatory postsynaptic potential,brain
MP:0000937,0.037017004249148604,1.0687601205602295,0.06437050906421815,2.073149732056241,169,abnormal motor neuron morphology,brain
MP:0014325,0.03944399608291832,2.138191045752027,0.10336362666437315,4.17301846483968,15,abnormal oligodendrocyte progenitor morphology,brain
MP:0001038,0.03944399608291832,2.138191045752027,0.10336362666437315,4.17301846483968,15,abnormal cholinergic neuron morphology,brain
MP:0002917,0.03944399608291832,2.138191045752027,0.10336362666437315,4.17301846483968,15,decreased synaptic depression,brain
MP:0002948,0.03944399608291832,2.138191045752027,0.10336362666437315,4.17301846483968,15,abnormal neuron specification,brain
MP:0011267,0.04032234548469046,1.485654001504578,0.06554882443546695,2.905759178573689,56,abnormal excitatory postsynaptic current amplitude,brain
MP:0009435,0.04535455519953634,1.4491788709037632,0.02996849581445571,2.868389245993071,58,abnormal miniature inhibitory postsynaptic currents,brain
MP:0003240,0.04577787004560252,2.0691445477735755,0.038816994035689945,4.099472101511461,16,loss of hippocampal neurons,brain
MP:0003241,0.05964588638544293,1.9438741432083981,-0.07902004798786999,3.9667683344046663,18,loss of cortex neurons,brain
MP:0003244,0.05964588638544293,1.9438741432083981,-0.07902004798786999,3.9667683344046663,18,loss of dopaminergic neurons,brain
MP:0011269,0.08310006921833103,1.7811942997188037,-0.23330457519851855,3.795693174636126,21,increased excitatory postsynaptic current amplitude,brain
MP:0014371,0.08310006921833103,1.7811942997188037,-0.23330457519851855,3.795693174636126,21,abnormal miniature excitatory postsynaptic current amplitude,brain
