,z
RWDD4,-1.038800479982064
GALC,4.041759070872159
ATXN10,-0.8023255587056124
ESR2,-0.8461450427090003
EFCAB14,0.36855936378745385
NRBF2,-0.44658027758535573
GOLT1B,0.4727158980802155
MRPS35,-0.6934448189720781
ISOC1,-0.010831259671557564
RWDD1,-1.099660905232352
EIF2AK4,-0.6737007477638408
HIBCH,-0.04881231501828083
DTD1,-0.3231846489988653
NECAP1,-0.034095796371316316
BPGM,-0.22069425299101814
UFM1,-0.38917308078219426
BIRC2,-0.4264851964714556
MOSPD1,0.18870561980152462
MDH1,-0.1627396033314516
MAP2K4,-0.5277628330880165
PEX13,-0.33969238850725303
LPGAT1,1.6016300642131698
MICU2,-0.21012859937569084
RNF170,1.8892217623928818
ECT2,-0.6699062699215208
STAM2,-0.288745222156377
SCAMP1,-0.3267601290453525
TMEM192,0.2773039072706285
SYNJ1,-0.3427019678523292
GLT8D1,0.5471068528874856
ATP5MC3,-0.395108533500686
CNIH1,-0.35756570625959433
ANXA4,1.6814538524653955
ANXA7,0.10402151837049527
NUMB,1.1317581417922813
HLTF,-0.7014150022545966
TAGLN,0.34284900163410953
PPP1CB,-0.4443788143498616
RNFT1,-0.463860687449418
C1D,2.7096715705116297
HADHB,0.06299635633544402
NDUFS4,-0.4826581168703042
PICALM,1.096111413515663
TM2D1,-0.08229864083074838
TMOD3,1.6158982770489663
WASHC5,-0.49123677596331666
LYPLA1,-0.12081087289756919
SEC24B,-0.5923138320776759
SRP9,-0.6091000619133615
OAT,0.24622255919148142
KIFAP3,0.2933452821052307
LEF1,-1.1454036093354591
CANX,0.6989024705952422
NDUFAB1,-0.6872654159346627
ZNF140,-0.9890882675601168
MRPL3,-0.7787635231700765
MMADHC,-0.6039121007137594
LIG4,-0.4606226139248035
GOLGA7,0.26440487413160096
NNT,1.8239239409701156
SOD1,-0.27732958147999204
SEC63,-0.13947418713236365
SARAF,0.7351304651507476
GARS,-0.5650688261928828
TRMT1L,-1.0590727750518443
TDP2,-0.4047747328666546
SCOC,-0.6055250579584097
ACYP2,0.8792389155991197
PPP2CA,-0.9120948225214865
ACSL3,-0.011032133749346312
WDR59,-0.1476990156345798
ASF1A,-1.1355495419439738
RNF8,-0.3980624242097969
CCNH,-0.8804664761554779
ZNF217,-0.7812842802985089
VDR,-0.4395065496169555
METAP1,-0.44333896629416814
TRAK2,-0.4964173309830566
PCMT1,-0.46758084462841376
SLC25A32,-0.682647932563498
PNMA1,-0.16015197980686247
NMD3,-0.6402108214396506
FAM177A1,0.3133289357154102
DCTN6,-0.030068656326933473
CMAS,-0.00329377434314506
LANCL1,-0.03239933148263563
SLC35A1,-0.3181294398196259
SLC35A3,0.09270252995629462
UBXN4,-0.10328372968300184
PRELID3B,-0.3911117265801729
ORC4,-0.7718995521652667
C5orf22,-0.29874118557348006
TTC1,-0.4839729909705854
RCN2,-0.36835701641191965
DCUN1D1,-0.616061664574535
SLC26A2,0.9313256140154333
DYNC1LI1,-0.31354660048692023
POLR2B,-1.0369317691815518
TRIP4,-0.3646811054623838
POLR2K,-0.934675602457085
STRN3,-0.7009857529843545
HADH,-0.0016932955508082632
SLC25A46,-0.4873938776931147
TNFAIP3,-0.05297169285533071
FAM8A1,0.19853319183147522
AP3B1,-0.45342389604676564
RBM22,-0.9229058991607615
SNCA,-0.46706277454854844
ACTR6,-0.8879805503480878
STAMBP,-0.3779255514821802
APOOL,-0.7894538932939813
SDCBP,0.9833872933670382
ATP5PF,-0.32462447971998076
CCNG2,-0.48027694680134586
ATP5PO,-0.25089025941012827
PCDHB11,1.4469650455225886
NCOR1,-0.7558758086397753
LMBR1,0.22004874593264115
TMED7,1.3882320924763576
TBC1D9,0.1488023327458274
ACSL4,-0.28168585261352647
TMED2,0.18037262301839574
ARPP19,-0.4768906653312571
MRPS30,-0.5766865192028122
MAPK1,0.27340397789299875
MAPK6,-0.8252492714397511
SACM1L,-0.40506183243303695
TMEM30A,1.138765230211122
MAPK9,-0.38182857278096427
REEP5,0.6358032985596215
ARMT1,-0.3739666535943394
RBL2,-0.9647458204485725
PAQR3,-0.8394236755116401
RDX,1.7789645403315284
SERINC3,3.55554835747897
COPS5,-0.9523881202740478
CRNKL1,-1.0231256890044682
DEGS1,2.3520060084783556
YTHDC2,-1.0237030823138757
VPS26A,-0.12233323032113488
SPAST,-0.8842364690898
ITFG1,2.2372455720142974
MORF4L1,-0.5451391018593077
PRKACB,-0.09125708075578658
PGRMC1,0.051770062565823165
DECR1,1.0289721081250784
TMEM230,0.5206442769386601
ARFGAP3,1.279225367625014
CLPX,1.5744721019334504
LRBA,0.03268361921484421
ACVR1,-0.23812813502056102
CD59,0.5315226519915738
CTDSP2,0.7418962424949509
NRIP1,-0.6337164337524589
DERA,0.028762766415604452
CAND1,-0.8269108241694438
UBQLN2,-0.5454664198807054
BLZF1,-0.6040501224775977
HIGD1A,-0.04710698278393801
GCLC,0.03669762411216586
NR3C2,0.10168293438249776
NR3C1,-0.7236461884924824
SRI,0.3275302131721545
CRYZ,0.43472160243138036
GTF2H1,-0.752766948165804
USP12P1,-0.6285958838369259
TMX4,0.25478981833432385
AKR1B1,-0.4926946699918381
TMX1,1.3249944062314514
DACH1,-1.130763625351276
CDV3,-0.4437140911971502
COX7A2L,-0.3443190461025825
SEC22B,1.8144284373883546
DAZAP2,0.10754319765627446
ESR1,-1.2019852596289986
TAB2,-0.5144708456839159
CD164,1.511612447446071
RIOK3,0.2880836514395103
TARBP1,0.10701278390189711
ACTL6A,-1.2128327987399767
SDHB,0.09722553521121502
GDNF,-1.2626873716293412
SDHD,-0.18474160125726102
RNF10,-0.08828886209896257
DBN1,0.3268545244122077
ACTG1,-0.5126030991056768
BLOC1S2,-0.32554573106889445
COMMD2,-0.7440354588338739
CAPZB,1.9543996299937576
ELAVL1,-0.6188421294581171
RC3H2,-0.6838040655935212
ARL13B,-0.47706692278593643
GFM1,-0.29933428582458443
ITGAV,1.4934955688952405
SMAD5,-0.5153682736617411
AP3M1,3.8937516851051095
SMAD2,0.7235256319476145
MIB1,-0.9634207784376481
XIAP,-0.4322712958294878
